C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/31,07:30:01,0000000395958794,DEMAND,0000000395958793
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/31 07:00:00",NSW1,276.081,0.6,SATELLITE,"2023/08/31 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 07:00:00",QLD1,443.795,0.6,SATELLITE,"2023/08/31 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 07:00:00",QLDC,44.842,0.6,SATELLITE,"2023/08/31 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 07:00:00",QLDN,37.669,0.6,SATELLITE,"2023/08/31 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 07:00:00",QLDS,361.284,0.6,SATELLITE,"2023/08/31 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 07:00:00",SA1,0.56,0.6,SATELLITE,"2023/08/31 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 07:00:00",TAS1,3.488,0.6,SATELLITE,"2023/08/31 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 07:00:00",TASN,2.004,0.6,SATELLITE,"2023/08/31 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 07:00:00",TASS,1.484,0.6,SATELLITE,"2023/08/31 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 07:00:00",VIC1,49.451,0.6,SATELLITE,"2023/08/31 07:20:21"
C,"END OF REPORT",13
