C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/04,08:00:02,0000000391118621,DEMAND,0000000391118621
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/04 07:30:00",NSW1,4.906,1,MEASUREMENT,"2023/07/04 07:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/04 07:30:00",QLD1,45.823,1,MEASUREMENT,"2023/07/04 07:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/04 07:30:00",QLDC,6.945,1,MEASUREMENT,"2023/07/04 07:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/04 07:30:00",QLDN,6.479,1,MEASUREMENT,"2023/07/04 07:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/04 07:30:00",QLDS,32.399,1,MEASUREMENT,"2023/07/04 07:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/04 07:30:00",SA1,0,1,MEASUREMENT,"2023/07/04 07:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/04 07:30:00",TAS1,0,1,MEASUREMENT,"2023/07/04 07:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/04 07:30:00",TASN,0,1,MEASUREMENT,"2023/07/04 07:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/04 07:30:00",TASS,0,1,MEASUREMENT,"2023/07/04 07:49:17"
D,ROOFTOP,ACTUAL,2,"2023/07/04 07:30:00",VIC1,0,1,MEASUREMENT,"2023/07/04 07:49:17"
C,"END OF REPORT",13
