C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/02/14,06:00:02,0000000411059420,DEMAND,0000000411059419
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/14 05:30:00",NSW1,9.103,0.6,SATELLITE,"2024/02/14 05:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/14 05:30:00",QLD1,5.953,0.6,SATELLITE,"2024/02/14 05:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/14 05:30:00",QLDC,0,0.6,SATELLITE,"2024/02/14 05:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/14 05:30:00",QLDN,0,0.6,SATELLITE,"2024/02/14 05:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/14 05:30:00",QLDS,5.953,0.6,SATELLITE,"2024/02/14 05:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/14 05:30:00",SA1,0,0.6,SATELLITE,"2024/02/14 05:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/14 05:30:00",TAS1,0.436,0.6,SATELLITE,"2024/02/14 05:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/14 05:30:00",TASN,0.165,0.6,SATELLITE,"2024/02/14 05:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/14 05:30:00",TASS,0.27,0.6,SATELLITE,"2024/02/14 05:50:24"
D,ROOFTOP,ACTUAL,2,"2024/02/14 05:30:00",VIC1,0,0.6,SATELLITE,"2024/02/14 05:50:24"
C,"END OF REPORT",13
