C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/10/27,10:00:02,0000000400759925,DEMAND,0000000400759925
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/27 09:30:00",NSW1,2709.466,1,MEASUREMENT,"2023/10/27 09:49:12"
D,ROOFTOP,ACTUAL,2,"2023/10/27 09:30:00",QLD1,2318.468,1,MEASUREMENT,"2023/10/27 09:49:12"
D,ROOFTOP,ACTUAL,2,"2023/10/27 09:30:00",QLDC,284.233,1,MEASUREMENT,"2023/10/27 09:49:12"
D,ROOFTOP,ACTUAL,2,"2023/10/27 09:30:00",QLDN,447.978,1,MEASUREMENT,"2023/10/27 09:49:12"
D,ROOFTOP,ACTUAL,2,"2023/10/27 09:30:00",QLDS,1586.256,1,MEASUREMENT,"2023/10/27 09:49:12"
D,ROOFTOP,ACTUAL,2,"2023/10/27 09:30:00",SA1,1070.478,1,MEASUREMENT,"2023/10/27 09:49:12"
D,ROOFTOP,ACTUAL,2,"2023/10/27 09:30:00",TAS1,129.395,1,MEASUREMENT,"2023/10/27 09:49:12"
D,ROOFTOP,ACTUAL,2,"2023/10/27 09:30:00",TASN,91.297,1,MEASUREMENT,"2023/10/27 09:49:12"
D,ROOFTOP,ACTUAL,2,"2023/10/27 09:30:00",TASS,38.37,1,MEASUREMENT,"2023/10/27 09:49:12"
D,ROOFTOP,ACTUAL,2,"2023/10/27 09:30:00",VIC1,2417.664,1,MEASUREMENT,"2023/10/27 09:49:12"
C,"END OF REPORT",13
