C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/05,14:00:02,0000000396399801,DEMAND,0000000396399801
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/05 13:30:00",NSW1,3420.983,0.7,MEASUREMENT,"2023/09/05 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/05 13:30:00",QLD1,3312.893,1,MEASUREMENT,"2023/09/05 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/05 13:30:00",QLDC,313.227,1,MEASUREMENT,"2023/09/05 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/05 13:30:00",QLDN,595.643,1,MEASUREMENT,"2023/09/05 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/05 13:30:00",QLDS,2404.023,1,MEASUREMENT,"2023/09/05 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/05 13:30:00",SA1,1316.597,0.7,MEASUREMENT,"2023/09/05 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/05 13:30:00",TAS1,132.971,1,MEASUREMENT,"2023/09/05 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/05 13:30:00",TASN,52.09,1,MEASUREMENT,"2023/09/05 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/05 13:30:00",TASS,80.677,1,MEASUREMENT,"2023/09/05 13:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/05 13:30:00",VIC1,1681.764,1,MEASUREMENT,"2023/09/05 13:49:11"
C,"END OF REPORT",13
