C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/12/10,15:30:01,0000000405117371,DEMAND,0000000405117371
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/10 15:00:00",NSW1,3135.614,1,MEASUREMENT,"2023/12/10 15:19:14"
D,ROOFTOP,ACTUAL,2,"2023/12/10 15:00:00",QLD1,2770.667,1,MEASUREMENT,"2023/12/10 15:19:14"
D,ROOFTOP,ACTUAL,2,"2023/12/10 15:00:00",QLDC,223.834,1,MEASUREMENT,"2023/12/10 15:19:14"
D,ROOFTOP,ACTUAL,2,"2023/12/10 15:00:00",QLDN,481.156,1,MEASUREMENT,"2023/12/10 15:19:14"
D,ROOFTOP,ACTUAL,2,"2023/12/10 15:00:00",QLDS,2065.677,1,MEASUREMENT,"2023/12/10 15:19:14"
D,ROOFTOP,ACTUAL,2,"2023/12/10 15:00:00",SA1,277.887,1,MEASUREMENT,"2023/12/10 15:19:14"
D,ROOFTOP,ACTUAL,2,"2023/12/10 15:00:00",TAS1,116.658,1,MEASUREMENT,"2023/12/10 15:19:14"
D,ROOFTOP,ACTUAL,2,"2023/12/10 15:00:00",TASN,31.461,1,MEASUREMENT,"2023/12/10 15:19:14"
D,ROOFTOP,ACTUAL,2,"2023/12/10 15:00:00",TASS,84.858,1,MEASUREMENT,"2023/12/10 15:19:14"
D,ROOFTOP,ACTUAL,2,"2023/12/10 15:00:00",VIC1,944.632,1,MEASUREMENT,"2023/12/10 15:19:14"
C,"END OF REPORT",13
