C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/02,13:30:02,0000000396150410,DEMAND,0000000396150410
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/02 13:00:00",NSW1,3191.019,0.7,MEASUREMENT,"2023/09/02 13:19:11"
D,ROOFTOP,ACTUAL,2,"2023/09/02 13:00:00",QLD1,3025.359,1,MEASUREMENT,"2023/09/02 13:19:11"
D,ROOFTOP,ACTUAL,2,"2023/09/02 13:00:00",QLDC,285.911,1,MEASUREMENT,"2023/09/02 13:19:11"
D,ROOFTOP,ACTUAL,2,"2023/09/02 13:00:00",QLDN,594.509,1,MEASUREMENT,"2023/09/02 13:19:11"
D,ROOFTOP,ACTUAL,2,"2023/09/02 13:00:00",QLDS,2144.939,1,MEASUREMENT,"2023/09/02 13:19:11"
D,ROOFTOP,ACTUAL,2,"2023/09/02 13:00:00",SA1,1314.147,0.7,MEASUREMENT,"2023/09/02 13:19:11"
D,ROOFTOP,ACTUAL,2,"2023/09/02 13:00:00",TAS1,130.298,1,MEASUREMENT,"2023/09/02 13:19:11"
D,ROOFTOP,ACTUAL,2,"2023/09/02 13:00:00",TASN,54.404,1,MEASUREMENT,"2023/09/02 13:19:11"
D,ROOFTOP,ACTUAL,2,"2023/09/02 13:00:00",TASS,75.733,1,MEASUREMENT,"2023/09/02 13:19:11"
D,ROOFTOP,ACTUAL,2,"2023/09/02 13:00:00",VIC1,2307.344,1,MEASUREMENT,"2023/09/02 13:19:11"
C,"END OF REPORT",13
