C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/05/03,09:30:04,0000000386300113,DEMAND,0000000386300112
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/03 09:00:00",NSW1,1509.434,0.6,SATELLITE,"2023/05/03 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/03 09:00:00",QLD1,1849.557,0.6,SATELLITE,"2023/05/03 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/03 09:00:00",QLDC,181.703,0.6,SATELLITE,"2023/05/03 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/03 09:00:00",QLDN,262.006,0.6,SATELLITE,"2023/05/03 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/03 09:00:00",QLDS,1405.848,0.6,SATELLITE,"2023/05/03 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/03 09:00:00",SA1,283.065,0.6,SATELLITE,"2023/05/03 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/03 09:00:00",TAS1,21.819,0.6,SATELLITE,"2023/05/03 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/03 09:00:00",TASN,15.43,0.6,SATELLITE,"2023/05/03 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/03 09:00:00",TASS,6.39,0.6,SATELLITE,"2023/05/03 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/03 09:00:00",VIC1,673.94,0.6,SATELLITE,"2023/05/03 09:20:22"
C,"END OF REPORT",13
