C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/16,17:30:02,0000000408575845,DEMAND,0000000408575844
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/16 17:00:00",NSW1,751.46,0.6,SATELLITE,"2024/01/16 17:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/16 17:00:00",QLD1,907.833,0.6,SATELLITE,"2024/01/16 17:20:27"
D,ROOFTOP,ACTUAL,2,"2024/01/16 17:00:00",QLDC,94.288,0.6,SATELLITE,"2024/01/16 17:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/16 17:00:00",QLDN,207.445,0.6,SATELLITE,"2024/01/16 17:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/16 17:00:00",QLDS,606.1,0.6,SATELLITE,"2024/01/16 17:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/16 17:00:00",SA1,841.802,0.6,SATELLITE,"2024/01/16 17:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/16 17:00:00",TAS1,91.07,0.6,SATELLITE,"2024/01/16 17:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/16 17:00:00",TASN,44.838,0.6,SATELLITE,"2024/01/16 17:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/16 17:00:00",TASS,46.232,0.6,SATELLITE,"2024/01/16 17:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/16 17:00:00",VIC1,1405.536,0.6,SATELLITE,"2024/01/16 17:20:28"
C,"END OF REPORT",13
