C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/05,09:00:02,0000000412847319,DEMAND,0000000412847319
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/05 08:30:00",NSW1,1902.623,1,MEASUREMENT,"2024/03/05 08:49:17"
D,ROOFTOP,ACTUAL,2,"2024/03/05 08:30:00",QLD1,991.039,1,MEASUREMENT,"2024/03/05 08:49:18"
D,ROOFTOP,ACTUAL,2,"2024/03/05 08:30:00",QLDC,60.484,1,MEASUREMENT,"2024/03/05 08:49:18"
D,ROOFTOP,ACTUAL,2,"2024/03/05 08:30:00",QLDN,250.65,1,MEASUREMENT,"2024/03/05 08:49:18"
D,ROOFTOP,ACTUAL,2,"2024/03/05 08:30:00",QLDS,679.905,1,MEASUREMENT,"2024/03/05 08:49:18"
D,ROOFTOP,ACTUAL,2,"2024/03/05 08:30:00",SA1,432.748,1,MEASUREMENT,"2024/03/05 08:49:18"
D,ROOFTOP,ACTUAL,2,"2024/03/05 08:30:00",TAS1,67.078,1,MEASUREMENT,"2024/03/05 08:49:18"
D,ROOFTOP,ACTUAL,2,"2024/03/05 08:30:00",TASN,32.364,0.7,MEASUREMENT,"2024/03/05 08:49:18"
D,ROOFTOP,ACTUAL,2,"2024/03/05 08:30:00",TASS,34.681,1,MEASUREMENT,"2024/03/05 08:49:18"
D,ROOFTOP,ACTUAL,2,"2024/03/05 08:30:00",VIC1,1210.453,1,MEASUREMENT,"2024/03/05 08:49:18"
C,"END OF REPORT",13
