C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/05,14:30:02,0000000412871125,DEMAND,0000000412871125
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/05 14:00:00",NSW1,3728.84,1,MEASUREMENT,"2024/03/05 14:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/05 14:00:00",QLD1,2224.059,1,MEASUREMENT,"2024/03/05 14:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/05 14:00:00",QLDC,213.96,1,MEASUREMENT,"2024/03/05 14:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/05 14:00:00",QLDN,448.624,1,MEASUREMENT,"2024/03/05 14:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/05 14:00:00",QLDS,1561.475,1,MEASUREMENT,"2024/03/05 14:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/05 14:00:00",SA1,1400.142,1,MEASUREMENT,"2024/03/05 14:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/05 14:00:00",TAS1,183.056,1,MEASUREMENT,"2024/03/05 14:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/05 14:00:00",TASN,104.241,0.7,MEASUREMENT,"2024/03/05 14:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/05 14:00:00",TASS,78.923,1,MEASUREMENT,"2024/03/05 14:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/05 14:00:00",VIC1,2719.626,1,MEASUREMENT,"2024/03/05 14:19:13"
C,"END OF REPORT",13
