C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/25,15:30:01,0000000406760155,DEMAND,0000000406760154
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/25 15:00:00",NSW1,1827.041,0.6,SATELLITE,"2023/12/25 15:20:22"
D,ROOFTOP,ACTUAL,2,"2023/12/25 15:00:00",QLD1,3093.723,0.6,SATELLITE,"2023/12/25 15:20:22"
D,ROOFTOP,ACTUAL,2,"2023/12/25 15:00:00",QLDC,307.588,0.6,SATELLITE,"2023/12/25 15:20:22"
D,ROOFTOP,ACTUAL,2,"2023/12/25 15:00:00",QLDN,363.421,0.6,SATELLITE,"2023/12/25 15:20:22"
D,ROOFTOP,ACTUAL,2,"2023/12/25 15:00:00",QLDS,2422.715,0.6,SATELLITE,"2023/12/25 15:20:22"
D,ROOFTOP,ACTUAL,2,"2023/12/25 15:00:00",SA1,441.334,0.6,SATELLITE,"2023/12/25 15:20:22"
D,ROOFTOP,ACTUAL,2,"2023/12/25 15:00:00",TAS1,162.739,0.6,SATELLITE,"2023/12/25 15:20:22"
D,ROOFTOP,ACTUAL,2,"2023/12/25 15:00:00",TASN,77.868,0.6,SATELLITE,"2023/12/25 15:20:22"
D,ROOFTOP,ACTUAL,2,"2023/12/25 15:00:00",TASS,84.871,0.6,SATELLITE,"2023/12/25 15:20:22"
D,ROOFTOP,ACTUAL,2,"2023/12/25 15:00:00",VIC1,867.454,0.6,SATELLITE,"2023/12/25 15:20:22"
C,"END OF REPORT",13
