C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/12/04,09:30:02,0000000404380598,DEMAND,0000000404380598
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:00:00",NSW1,2625.326,1,MEASUREMENT,"2023/12/04 09:19:17"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:00:00",QLD1,2416.761,1,MEASUREMENT,"2023/12/04 09:19:17"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:00:00",QLDC,256.501,1,MEASUREMENT,"2023/12/04 09:19:17"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:00:00",QLDN,364.969,1,MEASUREMENT,"2023/12/04 09:19:17"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:00:00",QLDS,1795.291,1,MEASUREMENT,"2023/12/04 09:19:17"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:00:00",SA1,932.793,1,MEASUREMENT,"2023/12/04 09:19:17"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:00:00",TAS1,124.317,1,MEASUREMENT,"2023/12/04 09:19:17"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:00:00",TASN,47.309,1,MEASUREMENT,"2023/12/04 09:19:17"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:00:00",TASS,76.806,1,MEASUREMENT,"2023/12/04 09:19:17"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:00:00",VIC1,2204.209,1,MEASUREMENT,"2023/12/04 09:19:17"
C,"END OF REPORT",13
