C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/04,10:00:02,0000000404382994,DEMAND,0000000404382993
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:30:00",NSW1,3126.06,0.6,SATELLITE,"2023/12/04 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:30:00",QLD1,3387.953,0.6,SATELLITE,"2023/12/04 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:30:00",QLDC,349.694,0.6,SATELLITE,"2023/12/04 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:30:00",QLDN,526.12,0.6,SATELLITE,"2023/12/04 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:30:00",QLDS,2512.138,0.6,SATELLITE,"2023/12/04 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:30:00",SA1,1347.449,0.6,SATELLITE,"2023/12/04 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:30:00",TAS1,97.842,0.6,SATELLITE,"2023/12/04 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:30:00",TASN,46.878,0.6,SATELLITE,"2023/12/04 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:30:00",TASS,50.964,0.6,SATELLITE,"2023/12/04 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/12/04 09:30:00",VIC1,2696.821,0.6,SATELLITE,"2023/12/04 09:50:26"
C,"END OF REPORT",13
