C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/20,08:00:02,0000000383141982,DEMAND,0000000383141982
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/20 07:30:00",NSW1,373.874,1,MEASUREMENT,"2023/03/20 07:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/20 07:30:00",QLD1,771.485,1,MEASUREMENT,"2023/03/20 07:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/20 07:30:00",QLDC,45.354,1,MEASUREMENT,"2023/03/20 07:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/20 07:30:00",QLDN,61.521,1,MEASUREMENT,"2023/03/20 07:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/20 07:30:00",QLDS,664.611,1,MEASUREMENT,"2023/03/20 07:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/20 07:30:00",SA1,35.111,1,MEASUREMENT,"2023/03/20 07:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/20 07:30:00",TAS1,20.397,1,MEASUREMENT,"2023/03/20 07:49:24"
D,ROOFTOP,ACTUAL,2,"2023/03/20 07:30:00",TASN,14.302,1,MEASUREMENT,"2023/03/20 07:49:24"
D,ROOFTOP,ACTUAL,2,"2023/03/20 07:30:00",TASS,6.134,1,MEASUREMENT,"2023/03/20 07:49:24"
D,ROOFTOP,ACTUAL,2,"2023/03/20 07:30:00",VIC1,217.856,1,MEASUREMENT,"2023/03/20 07:49:24"
C,"END OF REPORT",13
