C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/06,16:30:02,0000000396492575,DEMAND,0000000396492575
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/06 16:00:00",NSW1,1552.438,0.7,MEASUREMENT,"2023/09/06 16:19:19"
D,ROOFTOP,ACTUAL,2,"2023/09/06 16:00:00",QLD1,1381.947,1,MEASUREMENT,"2023/09/06 16:19:19"
D,ROOFTOP,ACTUAL,2,"2023/09/06 16:00:00",QLDC,141.475,1,MEASUREMENT,"2023/09/06 16:19:19"
D,ROOFTOP,ACTUAL,2,"2023/09/06 16:00:00",QLDN,326.895,1,MEASUREMENT,"2023/09/06 16:19:19"
D,ROOFTOP,ACTUAL,2,"2023/09/06 16:00:00",QLDS,913.576,1,MEASUREMENT,"2023/09/06 16:19:19"
D,ROOFTOP,ACTUAL,2,"2023/09/06 16:00:00",SA1,923.367,0.7,MEASUREMENT,"2023/09/06 16:19:19"
D,ROOFTOP,ACTUAL,2,"2023/09/06 16:00:00",TAS1,47.747,1,MEASUREMENT,"2023/09/06 16:19:19"
D,ROOFTOP,ACTUAL,2,"2023/09/06 16:00:00",TASN,15.017,1,MEASUREMENT,"2023/09/06 16:19:19"
D,ROOFTOP,ACTUAL,2,"2023/09/06 16:00:00",TASS,32.615,1,MEASUREMENT,"2023/09/06 16:19:19"
D,ROOFTOP,ACTUAL,2,"2023/09/06 16:00:00",VIC1,1183.503,1,MEASUREMENT,"2023/09/06 16:19:19"
C,"END OF REPORT",13
