C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/03/08,08:30:02,0000000413115187,DEMAND,0000000413115186
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/08 08:00:00",NSW1,1543.393,0.6,SATELLITE,"2024/03/08 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/08 08:00:00",QLD1,1208.217,0.6,SATELLITE,"2024/03/08 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/08 08:00:00",QLDC,101.269,0.6,SATELLITE,"2024/03/08 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/08 08:00:00",QLDN,118.9,0.6,SATELLITE,"2024/03/08 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/08 08:00:00",QLDS,988.048,0.6,SATELLITE,"2024/03/08 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/08 08:00:00",SA1,356.68,0.6,SATELLITE,"2024/03/08 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/08 08:00:00",TAS1,61.508,0.6,SATELLITE,"2024/03/08 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/08 08:00:00",TASN,31.75,0.6,SATELLITE,"2024/03/08 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/08 08:00:00",TASS,29.758,0.6,SATELLITE,"2024/03/08 08:20:24"
D,ROOFTOP,ACTUAL,2,"2024/03/08 08:00:00",VIC1,773.516,0.6,SATELLITE,"2024/03/08 08:20:24"
C,"END OF REPORT",13
