C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/02,18:30:02,0000000407422895,DEMAND,0000000407422894
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/02 18:00:00",NSW1,515.227,0.6,SATELLITE,"2024/01/02 18:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/02 18:00:00",QLD1,232.784,0.6,SATELLITE,"2024/01/02 18:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/02 18:00:00",QLDC,36.309,0.6,SATELLITE,"2024/01/02 18:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/02 18:00:00",QLDN,69.324,0.6,SATELLITE,"2024/01/02 18:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/02 18:00:00",QLDS,127.152,0.6,SATELLITE,"2024/01/02 18:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/02 18:00:00",SA1,622.909,0.6,SATELLITE,"2024/01/02 18:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/02 18:00:00",TAS1,44.603,0.6,SATELLITE,"2024/01/02 18:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/02 18:00:00",TASN,29.768,0.6,SATELLITE,"2024/01/02 18:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/02 18:00:00",TASS,14.835,0.6,SATELLITE,"2024/01/02 18:20:22"
D,ROOFTOP,ACTUAL,2,"2024/01/02 18:00:00",VIC1,114.703,0.6,SATELLITE,"2024/01/02 18:20:22"
C,"END OF REPORT",13
