C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/23,17:00:02,0000000403257692,DEMAND,0000000403257692
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/23 16:30:00",NSW1,853.4,1,MEASUREMENT,"2023/11/23 16:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/23 16:30:00",QLD1,1084.931,1,MEASUREMENT,"2023/11/23 16:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/23 16:30:00",QLDC,58.185,1,MEASUREMENT,"2023/11/23 16:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/23 16:30:00",QLDN,186.945,1,MEASUREMENT,"2023/11/23 16:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/23 16:30:00",QLDS,839.8,1,MEASUREMENT,"2023/11/23 16:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/23 16:30:00",SA1,188.432,1,MEASUREMENT,"2023/11/23 16:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/23 16:30:00",TAS1,115.031,1,MEASUREMENT,"2023/11/23 16:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/23 16:30:00",TASN,54.032,1,MEASUREMENT,"2023/11/23 16:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/23 16:30:00",TASS,60.927,1,MEASUREMENT,"2023/11/23 16:49:08"
D,ROOFTOP,ACTUAL,2,"2023/11/23 16:30:00",VIC1,1303.194,1,MEASUREMENT,"2023/11/23 16:49:08"
C,"END OF REPORT",13
