C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/12/17,20:00:01,0000000405931349,DEMAND,0000000405931349
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/17 19:30:00",NSW1,1.771,1,MEASUREMENT,"2023/12/17 19:49:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 19:30:00",QLD1,0,1,MEASUREMENT,"2023/12/17 19:49:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 19:30:00",QLDC,0,1,MEASUREMENT,"2023/12/17 19:49:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 19:30:00",QLDN,0,1,MEASUREMENT,"2023/12/17 19:49:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 19:30:00",QLDS,0,1,MEASUREMENT,"2023/12/17 19:49:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 19:30:00",SA1,48.791,1,MEASUREMENT,"2023/12/17 19:49:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 19:30:00",TAS1,3.833,1,MEASUREMENT,"2023/12/17 19:49:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 19:30:00",TASN,1.655,1,MEASUREMENT,"2023/12/17 19:49:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 19:30:00",TASS,2.173,1,MEASUREMENT,"2023/12/17 19:49:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 19:30:00",VIC1,44.264,1,MEASUREMENT,"2023/12/17 19:49:13"
C,"END OF REPORT",13
