C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/28,11:00:02,0000000406987031,DEMAND,0000000406987030
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/28 10:30:00",NSW1,4488.916,0.6,SATELLITE,"2023/12/28 10:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/28 10:30:00",QLD1,4246.244,0.6,SATELLITE,"2023/12/28 10:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/28 10:30:00",QLDC,363.042,0.6,SATELLITE,"2023/12/28 10:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/28 10:30:00",QLDN,620.627,0.6,SATELLITE,"2023/12/28 10:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/28 10:30:00",QLDS,3262.575,0.6,SATELLITE,"2023/12/28 10:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/28 10:30:00",SA1,1382.347,0.6,SATELLITE,"2023/12/28 10:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/28 10:30:00",TAS1,164.07,0.6,SATELLITE,"2023/12/28 10:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/28 10:30:00",TASN,107.111,0.6,SATELLITE,"2023/12/28 10:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/28 10:30:00",TASS,56.959,0.6,SATELLITE,"2023/12/28 10:50:25"
D,ROOFTOP,ACTUAL,2,"2023/12/28 10:30:00",VIC1,1349.667,0.6,SATELLITE,"2023/12/28 10:50:25"
C,"END OF REPORT",13
