C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/19,13:00:02,0000000392418541,DEMAND,0000000392418541
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/19 12:30:00",NSW1,2952.406,1,MEASUREMENT,"2023/07/19 12:49:15"
D,ROOFTOP,ACTUAL,2,"2023/07/19 12:30:00",QLD1,2979.118,1,MEASUREMENT,"2023/07/19 12:49:15"
D,ROOFTOP,ACTUAL,2,"2023/07/19 12:30:00",QLDC,255.4,1,MEASUREMENT,"2023/07/19 12:49:16"
D,ROOFTOP,ACTUAL,2,"2023/07/19 12:30:00",QLDN,518.034,1,MEASUREMENT,"2023/07/19 12:49:16"
D,ROOFTOP,ACTUAL,2,"2023/07/19 12:30:00",QLDS,2205.685,1,MEASUREMENT,"2023/07/19 12:49:16"
D,ROOFTOP,ACTUAL,2,"2023/07/19 12:30:00",SA1,1032.915,1,MEASUREMENT,"2023/07/19 12:49:16"
D,ROOFTOP,ACTUAL,2,"2023/07/19 12:30:00",TAS1,92.812,1,MEASUREMENT,"2023/07/19 12:49:16"
D,ROOFTOP,ACTUAL,2,"2023/07/19 12:30:00",TASN,60.43,1,MEASUREMENT,"2023/07/19 12:49:16"
D,ROOFTOP,ACTUAL,2,"2023/07/19 12:30:00",TASS,32.512,1,MEASUREMENT,"2023/07/19 12:49:16"
D,ROOFTOP,ACTUAL,2,"2023/07/19 12:30:00",VIC1,1445.013,1,MEASUREMENT,"2023/07/19 12:49:16"
C,"END OF REPORT",13
