C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/07,18:00:02,0000000413066070,DEMAND,0000000413066070
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/07 17:30:00",NSW1,488.631,1,MEASUREMENT,"2024/03/07 17:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/07 17:30:00",QLD1,410.572,1,MEASUREMENT,"2024/03/07 17:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/07 17:30:00",QLDC,42.861,1,MEASUREMENT,"2024/03/07 17:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/07 17:30:00",QLDN,84.088,1,MEASUREMENT,"2024/03/07 17:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/07 17:30:00",QLDS,283.624,1,MEASUREMENT,"2024/03/07 17:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/07 17:30:00",SA1,464.119,1,MEASUREMENT,"2024/03/07 17:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/07 17:30:00",TAS1,45.985,1,MEASUREMENT,"2024/03/07 17:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/07 17:30:00",TASN,24.084,0.7,MEASUREMENT,"2024/03/07 17:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/07 17:30:00",TASS,21.902,1,MEASUREMENT,"2024/03/07 17:49:13"
D,ROOFTOP,ACTUAL,2,"2024/03/07 17:30:00",VIC1,747.067,1,MEASUREMENT,"2024/03/07 17:49:13"
C,"END OF REPORT",13
