C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/19,19:00:02,0000000408847765,DEMAND,0000000408847765
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/19 18:30:00",NSW1,348.64,1,MEASUREMENT,"2024/01/19 18:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/19 18:30:00",QLD1,112.301,1,MEASUREMENT,"2024/01/19 18:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/19 18:30:00",QLDC,13.11,1,MEASUREMENT,"2024/01/19 18:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/19 18:30:00",QLDN,25.948,1,MEASUREMENT,"2024/01/19 18:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/19 18:30:00",QLDS,73.243,1,MEASUREMENT,"2024/01/19 18:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/19 18:30:00",SA1,399.419,1,MEASUREMENT,"2024/01/19 18:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/19 18:30:00",TAS1,34.129,1,MEASUREMENT,"2024/01/19 18:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/19 18:30:00",TASN,14.902,1,MEASUREMENT,"2024/01/19 18:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/19 18:30:00",TASS,19.19,1,MEASUREMENT,"2024/01/19 18:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/19 18:30:00",VIC1,397.822,1,MEASUREMENT,"2024/01/19 18:49:13"
C,"END OF REPORT",13
