C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/03/14,18:30:03,0000000382743230,DEMAND,0000000382743229
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/14 18:00:00",NSW1,148.273,0.6,SATELLITE,"2023/03/14 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/14 18:00:00",QLD1,114.445,0.6,SATELLITE,"2023/03/14 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/14 18:00:00",QLDC,9.04,0.6,SATELLITE,"2023/03/14 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/14 18:00:00",QLDN,38.947,0.6,SATELLITE,"2023/03/14 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/14 18:00:00",QLDS,66.457,0.6,SATELLITE,"2023/03/14 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/14 18:00:00",SA1,291.79,0.6,SATELLITE,"2023/03/14 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/14 18:00:00",TAS1,7.599,0.6,SATELLITE,"2023/03/14 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/14 18:00:00",TASN,4.772,0.6,SATELLITE,"2023/03/14 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/14 18:00:00",TASS,2.828,0.6,SATELLITE,"2023/03/14 18:20:22"
D,ROOFTOP,ACTUAL,2,"2023/03/14 18:00:00",VIC1,167.76,0.6,SATELLITE,"2023/03/14 18:20:23"
C,"END OF REPORT",13
