C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/08,17:00:01,0000000407908515,DEMAND,0000000407908515
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/08 16:30:00",NSW1,992.053,1,MEASUREMENT,"2024/01/08 16:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/08 16:30:00",QLD1,1300.949,1,MEASUREMENT,"2024/01/08 16:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/08 16:30:00",QLDC,131.432,1,MEASUREMENT,"2024/01/08 16:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/08 16:30:00",QLDN,319.641,1,MEASUREMENT,"2024/01/08 16:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/08 16:30:00",QLDS,849.876,1,MEASUREMENT,"2024/01/08 16:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/08 16:30:00",SA1,846.754,1,MEASUREMENT,"2024/01/08 16:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/08 16:30:00",TAS1,61.754,1,MEASUREMENT,"2024/01/08 16:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/08 16:30:00",TASN,37.383,1,MEASUREMENT,"2024/01/08 16:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/08 16:30:00",TASS,24.436,1,MEASUREMENT,"2024/01/08 16:49:13"
D,ROOFTOP,ACTUAL,2,"2024/01/08 16:30:00",VIC1,479.099,1,MEASUREMENT,"2024/01/08 16:49:13"
C,"END OF REPORT",13
