C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/24,15:00:02,0000000403334117,DEMAND,0000000403334117
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/24 14:30:00",NSW1,1209.805,1,MEASUREMENT,"2023/11/24 14:49:14"
D,ROOFTOP,ACTUAL,2,"2023/11/24 14:30:00",QLD1,2511.217,1,MEASUREMENT,"2023/11/24 14:49:14"
D,ROOFTOP,ACTUAL,2,"2023/11/24 14:30:00",QLDC,178.805,1,MEASUREMENT,"2023/11/24 14:49:14"
D,ROOFTOP,ACTUAL,2,"2023/11/24 14:30:00",QLDN,327.476,1,MEASUREMENT,"2023/11/24 14:49:14"
D,ROOFTOP,ACTUAL,2,"2023/11/24 14:30:00",QLDS,2004.935,1,MEASUREMENT,"2023/11/24 14:49:14"
D,ROOFTOP,ACTUAL,2,"2023/11/24 14:30:00",SA1,1059.378,1,MEASUREMENT,"2023/11/24 14:49:14"
D,ROOFTOP,ACTUAL,2,"2023/11/24 14:30:00",TAS1,149.302,1,MEASUREMENT,"2023/11/24 14:49:14"
D,ROOFTOP,ACTUAL,2,"2023/11/24 14:30:00",TASN,69.237,1,MEASUREMENT,"2023/11/24 14:49:14"
D,ROOFTOP,ACTUAL,2,"2023/11/24 14:30:00",TASS,79.962,1,MEASUREMENT,"2023/11/24 14:49:14"
D,ROOFTOP,ACTUAL,2,"2023/11/24 14:30:00",VIC1,575.897,1,MEASUREMENT,"2023/11/24 14:49:14"
C,"END OF REPORT",13
