C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/06/16,12:30:01,0000000389724996,DEMAND,0000000389724995
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/16 12:00:00",NSW1,2266.061,0.6,SATELLITE,"2023/06/16 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/16 12:00:00",QLD1,2489.446,0.6,SATELLITE,"2023/06/16 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/16 12:00:00",QLDC,247.236,0.6,SATELLITE,"2023/06/16 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/16 12:00:00",QLDN,364.039,0.6,SATELLITE,"2023/06/16 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/16 12:00:00",QLDS,1878.17,0.6,SATELLITE,"2023/06/16 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/16 12:00:00",SA1,824.273,0.6,SATELLITE,"2023/06/16 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/16 12:00:00",TAS1,50.42,0.6,SATELLITE,"2023/06/16 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/16 12:00:00",TASN,19.124,0.6,SATELLITE,"2023/06/16 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/16 12:00:00",TASS,31.296,0.6,SATELLITE,"2023/06/16 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/16 12:00:00",VIC1,1355.419,0.6,SATELLITE,"2023/06/16 12:20:23"
C,"END OF REPORT",13
