C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/10/03,07:30:02,0000000398701596,DEMAND,0000000398701596
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/03 07:00:00",NSW1,664.14,1,MEASUREMENT,"2023/10/03 07:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/03 07:00:00",QLD1,747.084,1,MEASUREMENT,"2023/10/03 07:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/03 07:00:00",QLDC,72.441,1,MEASUREMENT,"2023/10/03 07:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/03 07:00:00",QLDN,44.788,1,MEASUREMENT,"2023/10/03 07:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/03 07:00:00",QLDS,629.856,1,MEASUREMENT,"2023/10/03 07:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/03 07:00:00",SA1,35.283,1,MEASUREMENT,"2023/10/03 07:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/03 07:00:00",TAS1,2.904,1,MEASUREMENT,"2023/10/03 07:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/03 07:00:00",TASN,0.784,1,MEASUREMENT,"2023/10/03 07:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/03 07:00:00",TASS,2.111,1,MEASUREMENT,"2023/10/03 07:19:13"
D,ROOFTOP,ACTUAL,2,"2023/10/03 07:00:00",VIC1,13.773,1,MEASUREMENT,"2023/10/03 07:19:13"
C,"END OF REPORT",13
