C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/22,14:30:02,0000000395211647,DEMAND,0000000395211647
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/22 14:00:00",NSW1,2032.973,0.7,MEASUREMENT,"2023/08/22 14:19:08"
D,ROOFTOP,ACTUAL,2,"2023/08/22 14:00:00",QLD1,2440.23,1,MEASUREMENT,"2023/08/22 14:19:08"
D,ROOFTOP,ACTUAL,2,"2023/08/22 14:00:00",QLDC,220.877,0.7,MEASUREMENT,"2023/08/22 14:19:08"
D,ROOFTOP,ACTUAL,2,"2023/08/22 14:00:00",QLDN,458.532,1,MEASUREMENT,"2023/08/22 14:19:08"
D,ROOFTOP,ACTUAL,2,"2023/08/22 14:00:00",QLDS,1760.821,1,MEASUREMENT,"2023/08/22 14:19:08"
D,ROOFTOP,ACTUAL,2,"2023/08/22 14:00:00",SA1,1195.014,0.7,MEASUREMENT,"2023/08/22 14:19:08"
D,ROOFTOP,ACTUAL,2,"2023/08/22 14:00:00",TAS1,77.669,1,MEASUREMENT,"2023/08/22 14:19:08"
D,ROOFTOP,ACTUAL,2,"2023/08/22 14:00:00",TASN,60.722,1,MEASUREMENT,"2023/08/22 14:19:08"
D,ROOFTOP,ACTUAL,2,"2023/08/22 14:00:00",TASS,17.176,1,MEASUREMENT,"2023/08/22 14:19:08"
D,ROOFTOP,ACTUAL,2,"2023/08/22 14:00:00",VIC1,655.747,0.7,MEASUREMENT,"2023/08/22 14:19:08"
C,"END OF REPORT",13
