C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/02,09:30:01,0000000390967993,DEMAND,0000000390967993
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/02 09:00:00",NSW1,1041.904,1,MEASUREMENT,"2023/07/02 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/07/02 09:00:00",QLD1,1084.161,1,MEASUREMENT,"2023/07/02 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/07/02 09:00:00",QLDC,104.767,1,MEASUREMENT,"2023/07/02 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/07/02 09:00:00",QLDN,160.722,1,MEASUREMENT,"2023/07/02 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/07/02 09:00:00",QLDS,818.671,1,MEASUREMENT,"2023/07/02 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/07/02 09:00:00",SA1,105.817,1,MEASUREMENT,"2023/07/02 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/07/02 09:00:00",TAS1,23.872,1,MEASUREMENT,"2023/07/02 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/07/02 09:00:00",TASN,14.688,1,MEASUREMENT,"2023/07/02 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/07/02 09:00:00",TASS,9.208,1,MEASUREMENT,"2023/07/02 09:19:18"
D,ROOFTOP,ACTUAL,2,"2023/07/02 09:00:00",VIC1,218.814,1,MEASUREMENT,"2023/07/02 09:19:18"
C,"END OF REPORT",13
