C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/02/25,14:30:02,0000000381563702,DEMAND,0000000381563701
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/02/25 14:00:00",NSW1,3397.733,0.6,SATELLITE,"2023/02/25 14:20:20"
D,ROOFTOP,ACTUAL,2,"2023/02/25 14:00:00",QLD1,3070.938,0.6,SATELLITE,"2023/02/25 14:20:20"
D,ROOFTOP,ACTUAL,2,"2023/02/25 14:00:00",QLDC,260.615,0.6,SATELLITE,"2023/02/25 14:20:20"
D,ROOFTOP,ACTUAL,2,"2023/02/25 14:00:00",QLDN,511.8,0.6,SATELLITE,"2023/02/25 14:20:20"
D,ROOFTOP,ACTUAL,2,"2023/02/25 14:00:00",QLDS,2298.523,0.6,SATELLITE,"2023/02/25 14:20:20"
D,ROOFTOP,ACTUAL,2,"2023/02/25 14:00:00",SA1,726.297,0.6,SATELLITE,"2023/02/25 14:20:20"
D,ROOFTOP,ACTUAL,2,"2023/02/25 14:00:00",TAS1,68.62,0.6,SATELLITE,"2023/02/25 14:20:20"
D,ROOFTOP,ACTUAL,2,"2023/02/25 14:00:00",TASN,43.197,0.6,SATELLITE,"2023/02/25 14:20:21"
D,ROOFTOP,ACTUAL,2,"2023/02/25 14:00:00",TASS,25.423,0.6,SATELLITE,"2023/02/25 14:20:21"
D,ROOFTOP,ACTUAL,2,"2023/02/25 14:00:00",VIC1,474.569,0.6,SATELLITE,"2023/02/25 14:20:21"
C,"END OF REPORT",13
