C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/07,13:30:02,0000000382228025,DEMAND,0000000382228025
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/07 13:00:00",NSW1,3750.96,1,MEASUREMENT,"2023/03/07 13:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/07 13:00:00",QLD1,3153.634,1,MEASUREMENT,"2023/03/07 13:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/07 13:00:00",QLDC,288.273,1,MEASUREMENT,"2023/03/07 13:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/07 13:00:00",QLDN,455.64,1,MEASUREMENT,"2023/03/07 13:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/07 13:00:00",QLDS,2409.72,1,MEASUREMENT,"2023/03/07 13:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/07 13:00:00",SA1,820.624,1,MEASUREMENT,"2023/03/07 13:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/07 13:00:00",TAS1,140.363,1,MEASUREMENT,"2023/03/07 13:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/07 13:00:00",TASN,55.198,1,MEASUREMENT,"2023/03/07 13:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/07 13:00:00",TASS,84.96,1,MEASUREMENT,"2023/03/07 13:19:15"
D,ROOFTOP,ACTUAL,2,"2023/03/07 13:00:00",VIC1,1722.036,1,MEASUREMENT,"2023/03/07 13:19:16"
C,"END OF REPORT",13
