C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/06,06:00:02,0000000401595238,DEMAND,0000000401595238
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/06 05:30:00",NSW1,58.987,1,MEASUREMENT,"2023/11/06 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/06 05:30:00",QLD1,48.008,1,MEASUREMENT,"2023/11/06 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/06 05:30:00",QLDC,4.934,1,MEASUREMENT,"2023/11/06 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/06 05:30:00",QLDN,0.021,1,MEASUREMENT,"2023/11/06 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/06 05:30:00",QLDS,43.053,1,MEASUREMENT,"2023/11/06 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/06 05:30:00",SA1,0,1,MEASUREMENT,"2023/11/06 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/06 05:30:00",TAS1,3.95,1,MEASUREMENT,"2023/11/06 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/06 05:30:00",TASN,1.334,1,MEASUREMENT,"2023/11/06 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/06 05:30:00",TASS,2.608,1,MEASUREMENT,"2023/11/06 05:49:13"
D,ROOFTOP,ACTUAL,2,"2023/11/06 05:30:00",VIC1,15.156,1,MEASUREMENT,"2023/11/06 05:49:13"
C,"END OF REPORT",13
