C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/03,18:00:02,0000000401398622,DEMAND,0000000401398621
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/03 17:30:00",NSW1,474.753,0.6,SATELLITE,"2023/11/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 17:30:00",QLD1,274.575,0.6,SATELLITE,"2023/11/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 17:30:00",QLDC,40.631,0.6,SATELLITE,"2023/11/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 17:30:00",QLDN,98.309,0.6,SATELLITE,"2023/11/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 17:30:00",QLDS,135.634,0.6,SATELLITE,"2023/11/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 17:30:00",SA1,559.25,0.6,SATELLITE,"2023/11/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 17:30:00",TAS1,31.31,0.6,SATELLITE,"2023/11/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 17:30:00",TASN,15.911,0.6,SATELLITE,"2023/11/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 17:30:00",TASS,15.398,0.6,SATELLITE,"2023/11/03 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 17:30:00",VIC1,560.915,0.6,SATELLITE,"2023/11/03 17:50:21"
C,"END OF REPORT",13
