C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/10,15:00:02,0000000401965283,DEMAND,0000000401965282
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/10 14:30:00",NSW1,3054.114,0.6,SATELLITE,"2023/11/10 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/11/10 14:30:00",QLD1,3025.583,0.6,SATELLITE,"2023/11/10 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/11/10 14:30:00",QLDC,282.647,0.6,SATELLITE,"2023/11/10 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/11/10 14:30:00",QLDN,546.594,0.6,SATELLITE,"2023/11/10 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/11/10 14:30:00",QLDS,2196.342,0.6,SATELLITE,"2023/11/10 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/11/10 14:30:00",SA1,1533.061,0.6,SATELLITE,"2023/11/10 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/11/10 14:30:00",TAS1,173.811,0.6,SATELLITE,"2023/11/10 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/11/10 14:30:00",TASN,96.936,0.6,SATELLITE,"2023/11/10 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/11/10 14:30:00",TASS,76.876,0.6,SATELLITE,"2023/11/10 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/11/10 14:30:00",VIC1,2739.845,0.6,SATELLITE,"2023/11/10 14:50:23"
C,"END OF REPORT",13
