C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/04/30,16:00:03,0000000386095763,DEMAND,0000000386095763
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/30 15:30:00",NSW1,941.144,1,MEASUREMENT,"2023/04/30 15:49:19"
D,ROOFTOP,ACTUAL,2,"2023/04/30 15:30:00",QLD1,1380.774,1,MEASUREMENT,"2023/04/30 15:49:19"
D,ROOFTOP,ACTUAL,2,"2023/04/30 15:30:00",QLDC,110.437,1,MEASUREMENT,"2023/04/30 15:49:19"
D,ROOFTOP,ACTUAL,2,"2023/04/30 15:30:00",QLDN,250.386,1,MEASUREMENT,"2023/04/30 15:49:19"
D,ROOFTOP,ACTUAL,2,"2023/04/30 15:30:00",QLDS,1019.95,1,MEASUREMENT,"2023/04/30 15:49:19"
D,ROOFTOP,ACTUAL,2,"2023/04/30 15:30:00",SA1,393.779,1,MEASUREMENT,"2023/04/30 15:49:19"
D,ROOFTOP,ACTUAL,2,"2023/04/30 15:30:00",TAS1,57.997,1,MEASUREMENT,"2023/04/30 15:49:19"
D,ROOFTOP,ACTUAL,2,"2023/04/30 15:30:00",TASN,27.599,1,MEASUREMENT,"2023/04/30 15:49:19"
D,ROOFTOP,ACTUAL,2,"2023/04/30 15:30:00",TASS,30.365,1,MEASUREMENT,"2023/04/30 15:49:20"
D,ROOFTOP,ACTUAL,2,"2023/04/30 15:30:00",VIC1,1039.776,1,MEASUREMENT,"2023/04/30 15:49:20"
C,"END OF REPORT",13
