C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/04/10,12:30:03,0000000384591531,DEMAND,0000000384591530
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/10 12:00:00",NSW1,2892.957,0.6,SATELLITE,"2023/04/10 12:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/10 12:00:00",QLD1,3368.259,0.6,SATELLITE,"2023/04/10 12:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/10 12:00:00",QLDC,324.243,0.6,SATELLITE,"2023/04/10 12:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/10 12:00:00",QLDN,564.675,0.6,SATELLITE,"2023/04/10 12:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/10 12:00:00",QLDS,2479.341,0.6,SATELLITE,"2023/04/10 12:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/10 12:00:00",SA1,1053.725,0.6,SATELLITE,"2023/04/10 12:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/10 12:00:00",TAS1,72.183,0.6,SATELLITE,"2023/04/10 12:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/10 12:00:00",TASN,63.515,0.6,SATELLITE,"2023/04/10 12:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/10 12:00:00",TASS,8.667,0.6,SATELLITE,"2023/04/10 12:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/10 12:00:00",VIC1,714.379,0.6,SATELLITE,"2023/04/10 12:20:29"
C,"END OF REPORT",13
