C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/02/01,12:00:01,0000000409948419,DEMAND,0000000409948418
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/01 11:30:00",NSW1,4231.28,0.6,SATELLITE,"2024/02/01 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/01 11:30:00",QLD1,3439.392,0.6,SATELLITE,"2024/02/01 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/01 11:30:00",QLDC,177.488,0.6,SATELLITE,"2024/02/01 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/01 11:30:00",QLDN,628.982,0.6,SATELLITE,"2024/02/01 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/01 11:30:00",QLDS,2632.921,0.6,SATELLITE,"2024/02/01 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/01 11:30:00",SA1,1683.144,0.6,SATELLITE,"2024/02/01 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/01 11:30:00",TAS1,150.239,0.6,SATELLITE,"2024/02/01 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/01 11:30:00",TASN,81.692,0.6,SATELLITE,"2024/02/01 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/01 11:30:00",TASS,68.547,0.6,SATELLITE,"2024/02/01 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/01 11:30:00",VIC1,2701.933,0.6,SATELLITE,"2024/02/01 11:50:22"
C,"END OF REPORT",13
