C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/10/29,13:30:02,0000000400965165,DEMAND,0000000400965165
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/29 13:00:00",NSW1,4157.926,1,MEASUREMENT,"2023/10/29 13:19:06"
D,ROOFTOP,ACTUAL,2,"2023/10/29 13:00:00",QLD1,2933.026,1,MEASUREMENT,"2023/10/29 13:19:06"
D,ROOFTOP,ACTUAL,2,"2023/10/29 13:00:00",QLDC,260.692,1,MEASUREMENT,"2023/10/29 13:19:06"
D,ROOFTOP,ACTUAL,2,"2023/10/29 13:00:00",QLDN,473.458,1,MEASUREMENT,"2023/10/29 13:19:06"
D,ROOFTOP,ACTUAL,2,"2023/10/29 13:00:00",QLDS,2198.876,1,MEASUREMENT,"2023/10/29 13:19:06"
D,ROOFTOP,ACTUAL,2,"2023/10/29 13:00:00",SA1,1369.836,1,MEASUREMENT,"2023/10/29 13:19:06"
D,ROOFTOP,ACTUAL,2,"2023/10/29 13:00:00",TAS1,205.865,1,MEASUREMENT,"2023/10/29 13:19:06"
D,ROOFTOP,ACTUAL,2,"2023/10/29 13:00:00",TASN,107.276,1,MEASUREMENT,"2023/10/29 13:19:06"
D,ROOFTOP,ACTUAL,2,"2023/10/29 13:00:00",TASS,98.582,1,MEASUREMENT,"2023/10/29 13:19:06"
D,ROOFTOP,ACTUAL,2,"2023/10/29 13:00:00",VIC1,2920.922,1,MEASUREMENT,"2023/10/29 13:19:06"
C,"END OF REPORT",13
