C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/03,06:30:02,0000000407461866,DEMAND,0000000407461865
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/03 06:00:00",NSW1,468.622,0.6,SATELLITE,"2024/01/03 06:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/03 06:00:00",QLD1,391.677,0.6,SATELLITE,"2024/01/03 06:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/03 06:00:00",QLDC,23.724,0.6,SATELLITE,"2024/01/03 06:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/03 06:00:00",QLDN,12.54,0.6,SATELLITE,"2024/01/03 06:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/03 06:00:00",QLDS,355.412,0.6,SATELLITE,"2024/01/03 06:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/03 06:00:00",SA1,8.128,0.6,SATELLITE,"2024/01/03 06:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/03 06:00:00",TAS1,15.113,0.6,SATELLITE,"2024/01/03 06:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/03 06:00:00",TASN,9.013,0.6,SATELLITE,"2024/01/03 06:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/03 06:00:00",TASS,6.099,0.6,SATELLITE,"2024/01/03 06:20:24"
D,ROOFTOP,ACTUAL,2,"2024/01/03 06:00:00",VIC1,181.243,0.6,SATELLITE,"2024/01/03 06:20:24"
C,"END OF REPORT",13
