C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/07/13,12:00:02,0000000391858304,DEMAND,0000000391858303
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/13 11:30:00",NSW1,2332.835,0.6,SATELLITE,"2023/07/13 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/13 11:30:00",QLD1,1903.321,0.6,SATELLITE,"2023/07/13 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/13 11:30:00",QLDC,192.669,0.6,SATELLITE,"2023/07/13 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/13 11:30:00",QLDN,329.156,0.6,SATELLITE,"2023/07/13 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/13 11:30:00",QLDS,1381.496,0.6,SATELLITE,"2023/07/13 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/13 11:30:00",SA1,771.494,0.6,SATELLITE,"2023/07/13 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/13 11:30:00",TAS1,53.701,0.6,SATELLITE,"2023/07/13 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/13 11:30:00",TASN,28.847,0.6,SATELLITE,"2023/07/13 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/13 11:30:00",TASS,24.854,0.6,SATELLITE,"2023/07/13 11:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/13 11:30:00",VIC1,1145.813,0.6,SATELLITE,"2023/07/13 11:50:24"
C,"END OF REPORT",13
