C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/02,14:30:01,0000000401304863,DEMAND,0000000401304863
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/02 14:00:00",NSW1,3626.662,1,MEASUREMENT,"2023/11/02 14:19:06"
D,ROOFTOP,ACTUAL,2,"2023/11/02 14:00:00",QLD1,3242.314,1,MEASUREMENT,"2023/11/02 14:19:06"
D,ROOFTOP,ACTUAL,2,"2023/11/02 14:00:00",QLDC,229.823,1,MEASUREMENT,"2023/11/02 14:19:06"
D,ROOFTOP,ACTUAL,2,"2023/11/02 14:00:00",QLDN,529.32,1,MEASUREMENT,"2023/11/02 14:19:06"
D,ROOFTOP,ACTUAL,2,"2023/11/02 14:00:00",QLDS,2483.171,1,MEASUREMENT,"2023/11/02 14:19:07"
D,ROOFTOP,ACTUAL,2,"2023/11/02 14:00:00",SA1,1442.884,1,MEASUREMENT,"2023/11/02 14:19:07"
D,ROOFTOP,ACTUAL,2,"2023/11/02 14:00:00",TAS1,197.586,1,MEASUREMENT,"2023/11/02 14:19:07"
D,ROOFTOP,ACTUAL,2,"2023/11/02 14:00:00",TASN,104.602,1,MEASUREMENT,"2023/11/02 14:19:07"
D,ROOFTOP,ACTUAL,2,"2023/11/02 14:00:00",TASS,92.997,1,MEASUREMENT,"2023/11/02 14:19:07"
D,ROOFTOP,ACTUAL,2,"2023/11/02 14:00:00",VIC1,2230.682,1,MEASUREMENT,"2023/11/02 14:19:07"
C,"END OF REPORT",13
