C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/13,10:00:02,0000000413568397,DEMAND,0000000413568397
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/13 09:30:00",NSW1,2496.734,1,MEASUREMENT,"2024/03/13 09:49:24"
D,ROOFTOP,ACTUAL,2,"2024/03/13 09:30:00",QLD1,2692.979,1,MEASUREMENT,"2024/03/13 09:49:24"
D,ROOFTOP,ACTUAL,2,"2024/03/13 09:30:00",QLDC,161.743,1,MEASUREMENT,"2024/03/13 09:49:24"
D,ROOFTOP,ACTUAL,2,"2024/03/13 09:30:00",QLDN,451.766,1,MEASUREMENT,"2024/03/13 09:49:24"
D,ROOFTOP,ACTUAL,2,"2024/03/13 09:30:00",QLDS,2079.47,1,MEASUREMENT,"2024/03/13 09:49:24"
D,ROOFTOP,ACTUAL,2,"2024/03/13 09:30:00",SA1,458.311,1,MEASUREMENT,"2024/03/13 09:49:24"
D,ROOFTOP,ACTUAL,2,"2024/03/13 09:30:00",TAS1,110.598,1,MEASUREMENT,"2024/03/13 09:49:24"
D,ROOFTOP,ACTUAL,2,"2024/03/13 09:30:00",TASN,55.429,0.7,MEASUREMENT,"2024/03/13 09:49:24"
D,ROOFTOP,ACTUAL,2,"2024/03/13 09:30:00",TASS,55.141,1,MEASUREMENT,"2024/03/13 09:49:24"
D,ROOFTOP,ACTUAL,2,"2024/03/13 09:30:00",VIC1,502.363,1,MEASUREMENT,"2024/03/13 09:49:24"
C,"END OF REPORT",13
