C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/10/08,08:30:01,0000000399110377,DEMAND,0000000399110376
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/08 08:00:00",NSW1,1786.255,0.6,SATELLITE,"2023/10/08 08:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/08 08:00:00",QLD1,1512.042,0.6,SATELLITE,"2023/10/08 08:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/08 08:00:00",QLDC,194.737,0.6,SATELLITE,"2023/10/08 08:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/08 08:00:00",QLDN,218.167,0.6,SATELLITE,"2023/10/08 08:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/08 08:00:00",QLDS,1099.139,0.6,SATELLITE,"2023/10/08 08:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/08 08:00:00",SA1,488.549,0.6,SATELLITE,"2023/10/08 08:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/08 08:00:00",TAS1,82.595,0.6,SATELLITE,"2023/10/08 08:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/08 08:00:00",TASN,44.87,0.6,SATELLITE,"2023/10/08 08:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/08 08:00:00",TASS,37.725,0.6,SATELLITE,"2023/10/08 08:20:25"
D,ROOFTOP,ACTUAL,2,"2023/10/08 08:00:00",VIC1,1034.995,0.6,SATELLITE,"2023/10/08 08:20:25"
C,"END OF REPORT",13
