C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/19,19:00:03,0000000383106447,DEMAND,0000000383106447
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/19 18:30:00",NSW1,4.954,1,MEASUREMENT,"2023/03/19 18:49:15"
D,ROOFTOP,ACTUAL,2,"2023/03/19 18:30:00",QLD1,3.232,1,MEASUREMENT,"2023/03/19 18:49:15"
D,ROOFTOP,ACTUAL,2,"2023/03/19 18:30:00",QLDC,0,1,MEASUREMENT,"2023/03/19 18:49:15"
D,ROOFTOP,ACTUAL,2,"2023/03/19 18:30:00",QLDN,3.159,1,MEASUREMENT,"2023/03/19 18:49:15"
D,ROOFTOP,ACTUAL,2,"2023/03/19 18:30:00",QLDS,0.072,1,MEASUREMENT,"2023/03/19 18:49:15"
D,ROOFTOP,ACTUAL,2,"2023/03/19 18:30:00",SA1,97.515,1,MEASUREMENT,"2023/03/19 18:49:15"
D,ROOFTOP,ACTUAL,2,"2023/03/19 18:30:00",TAS1,1.493,1,MEASUREMENT,"2023/03/19 18:49:15"
D,ROOFTOP,ACTUAL,2,"2023/03/19 18:30:00",TASN,0.72,1,MEASUREMENT,"2023/03/19 18:49:15"
D,ROOFTOP,ACTUAL,2,"2023/03/19 18:30:00",TASS,0.772,1,MEASUREMENT,"2023/03/19 18:49:15"
D,ROOFTOP,ACTUAL,2,"2023/03/19 18:30:00",VIC1,31.513,1,MEASUREMENT,"2023/03/19 18:49:15"
C,"END OF REPORT",13
