C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/03/06,19:00:02,0000000412981163,DEMAND,0000000412981162
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",NSW1,26.722,0.6,SATELLITE,"2024/03/06 18:50:24"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",QLD1,23.552,0.6,SATELLITE,"2024/03/06 18:50:24"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",QLDC,1.263,0.6,SATELLITE,"2024/03/06 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",QLDN,14.232,0.6,SATELLITE,"2024/03/06 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",QLDS,8.057,0.6,SATELLITE,"2024/03/06 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",SA1,192.908,0.6,SATELLITE,"2024/03/06 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",TAS1,8.81,0.6,SATELLITE,"2024/03/06 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",TASN,5.078,0.6,SATELLITE,"2024/03/06 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",TASS,3.732,0.6,SATELLITE,"2024/03/06 18:50:25"
D,ROOFTOP,ACTUAL,2,"2024/03/06 18:30:00",VIC1,144.941,0.6,SATELLITE,"2024/03/06 18:50:25"
C,"END OF REPORT",13
