C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/24,16:00:01,0000000392852078,DEMAND,0000000392852078
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/24 15:30:00",NSW1,1240.062,0.7,MEASUREMENT,"2023/07/24 15:49:15"
D,ROOFTOP,ACTUAL,2,"2023/07/24 15:30:00",QLD1,885.934,0.7,MEASUREMENT,"2023/07/24 15:49:15"
D,ROOFTOP,ACTUAL,2,"2023/07/24 15:30:00",QLDC,38.611,0.7,MEASUREMENT,"2023/07/24 15:49:15"
D,ROOFTOP,ACTUAL,2,"2023/07/24 15:30:00",QLDN,298.987,0.7,MEASUREMENT,"2023/07/24 15:49:15"
D,ROOFTOP,ACTUAL,2,"2023/07/24 15:30:00",QLDS,545.699,0.7,MEASUREMENT,"2023/07/24 15:49:15"
D,ROOFTOP,ACTUAL,2,"2023/07/24 15:30:00",SA1,306.088,0.7,MEASUREMENT,"2023/07/24 15:49:15"
D,ROOFTOP,ACTUAL,2,"2023/07/24 15:30:00",TAS1,33.94,0.7,MEASUREMENT,"2023/07/24 15:49:15"
D,ROOFTOP,ACTUAL,2,"2023/07/24 15:30:00",TASN,19.743,0.7,MEASUREMENT,"2023/07/24 15:49:15"
D,ROOFTOP,ACTUAL,2,"2023/07/24 15:30:00",TASS,13.352,0.7,MEASUREMENT,"2023/07/24 15:49:16"
D,ROOFTOP,ACTUAL,2,"2023/07/24 15:30:00",VIC1,492.322,0.7,MEASUREMENT,"2023/07/24 15:49:16"
C,"END OF REPORT",13
