C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/24,18:00:01,0000000406688214,DEMAND,0000000406688213
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/24 17:30:00",NSW1,769.596,0.6,SATELLITE,"2023/12/24 17:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/24 17:30:00",QLD1,444.664,0.6,SATELLITE,"2023/12/24 17:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/24 17:30:00",QLDC,37.563,0.6,SATELLITE,"2023/12/24 17:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/24 17:30:00",QLDN,148.165,0.6,SATELLITE,"2023/12/24 17:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/24 17:30:00",QLDS,258.935,0.6,SATELLITE,"2023/12/24 17:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/24 17:30:00",SA1,537.936,0.6,SATELLITE,"2023/12/24 17:50:23"
D,ROOFTOP,ACTUAL,2,"2023/12/24 17:30:00",TAS1,50.354,0.6,SATELLITE,"2023/12/24 17:50:24"
D,ROOFTOP,ACTUAL,2,"2023/12/24 17:30:00",TASN,33.65,0.6,SATELLITE,"2023/12/24 17:50:24"
D,ROOFTOP,ACTUAL,2,"2023/12/24 17:30:00",TASS,16.704,0.6,SATELLITE,"2023/12/24 17:50:24"
D,ROOFTOP,ACTUAL,2,"2023/12/24 17:30:00",VIC1,435.95,0.6,SATELLITE,"2023/12/24 17:50:24"
C,"END OF REPORT",13
