C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/03,16:00:02,0000000401391127,DEMAND,0000000401391126
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/03 15:30:00",NSW1,1705.052,0.6,SATELLITE,"2023/11/03 15:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 15:30:00",QLD1,1143.868,0.6,SATELLITE,"2023/11/03 15:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 15:30:00",QLDC,206.825,0.6,SATELLITE,"2023/11/03 15:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 15:30:00",QLDN,378.42,0.6,SATELLITE,"2023/11/03 15:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 15:30:00",QLDS,558.623,0.6,SATELLITE,"2023/11/03 15:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 15:30:00",SA1,1266.121,0.6,SATELLITE,"2023/11/03 15:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 15:30:00",TAS1,87.225,0.6,SATELLITE,"2023/11/03 15:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 15:30:00",TASN,61.24,0.6,SATELLITE,"2023/11/03 15:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 15:30:00",TASS,25.985,0.6,SATELLITE,"2023/11/03 15:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/03 15:30:00",VIC1,1679.032,0.6,SATELLITE,"2023/11/03 15:50:21"
C,"END OF REPORT",13
