C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/12,15:00:02,0000000396981932,DEMAND,0000000396981932
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/12 14:30:00",NSW1,1993.725,0.7,MEASUREMENT,"2023/09/12 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/12 14:30:00",QLD1,2518.061,1,MEASUREMENT,"2023/09/12 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/12 14:30:00",QLDC,216.828,1,MEASUREMENT,"2023/09/12 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/12 14:30:00",QLDN,457.101,1,MEASUREMENT,"2023/09/12 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/12 14:30:00",QLDS,1844.132,1,MEASUREMENT,"2023/09/12 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/12 14:30:00",SA1,1243.417,0.7,MEASUREMENT,"2023/09/12 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/12 14:30:00",TAS1,88.114,1,MEASUREMENT,"2023/09/12 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/12 14:30:00",TASN,70.345,1,MEASUREMENT,"2023/09/12 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/12 14:30:00",TASS,18.045,1,MEASUREMENT,"2023/09/12 14:49:11"
D,ROOFTOP,ACTUAL,2,"2023/09/12 14:30:00",VIC1,2066.883,1,MEASUREMENT,"2023/09/12 14:49:11"
C,"END OF REPORT",13
