C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/05,13:00:02,0000000407649669,DEMAND,0000000407649668
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/05 12:30:00",NSW1,2777.322,0.6,SATELLITE,"2024/01/05 12:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/05 12:30:00",QLD1,3195.206,0.6,SATELLITE,"2024/01/05 12:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/05 12:30:00",QLDC,386.043,0.6,SATELLITE,"2024/01/05 12:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/05 12:30:00",QLDN,673.877,0.6,SATELLITE,"2024/01/05 12:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/05 12:30:00",QLDS,2135.285,0.6,SATELLITE,"2024/01/05 12:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/05 12:30:00",SA1,1897.419,0.6,SATELLITE,"2024/01/05 12:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/05 12:30:00",TAS1,202.621,0.6,SATELLITE,"2024/01/05 12:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/05 12:30:00",TASN,97.576,0.6,SATELLITE,"2024/01/05 12:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/05 12:30:00",TASS,105.045,0.6,SATELLITE,"2024/01/05 12:50:25"
D,ROOFTOP,ACTUAL,2,"2024/01/05 12:30:00",VIC1,2628.493,0.6,SATELLITE,"2024/01/05 12:50:25"
C,"END OF REPORT",13
