C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/07/29,15:00:02,0000000393249994,DEMAND,0000000393249993
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/29 14:30:00",NSW1,1352.205,0.6,SATELLITE,"2023/07/29 14:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/29 14:30:00",QLD1,2037.347,0.6,SATELLITE,"2023/07/29 14:50:22"
D,ROOFTOP,ACTUAL,2,"2023/07/29 14:30:00",QLDC,150.586,0.6,SATELLITE,"2023/07/29 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 14:30:00",QLDN,362.694,0.6,SATELLITE,"2023/07/29 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 14:30:00",QLDS,1524.067,0.6,SATELLITE,"2023/07/29 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 14:30:00",SA1,828.948,0.6,SATELLITE,"2023/07/29 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 14:30:00",TAS1,36.169,0.6,SATELLITE,"2023/07/29 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 14:30:00",TASN,13.971,0.6,SATELLITE,"2023/07/29 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 14:30:00",TASS,22.198,0.6,SATELLITE,"2023/07/29 14:50:23"
D,ROOFTOP,ACTUAL,2,"2023/07/29 14:30:00",VIC1,1043.447,0.6,SATELLITE,"2023/07/29 14:50:23"
C,"END OF REPORT",13
