C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/10,06:00:02,0000000408034009,DEMAND,0000000408034009
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/10 05:30:00",NSW1,23.025,1,MEASUREMENT,"2024/01/10 05:49:17"
D,ROOFTOP,ACTUAL,2,"2024/01/10 05:30:00",QLD1,5.305,1,MEASUREMENT,"2024/01/10 05:49:17"
D,ROOFTOP,ACTUAL,2,"2024/01/10 05:30:00",QLDC,0.897,1,MEASUREMENT,"2024/01/10 05:49:17"
D,ROOFTOP,ACTUAL,2,"2024/01/10 05:30:00",QLDN,0,1,MEASUREMENT,"2024/01/10 05:49:17"
D,ROOFTOP,ACTUAL,2,"2024/01/10 05:30:00",QLDS,4.409,1,MEASUREMENT,"2024/01/10 05:49:17"
D,ROOFTOP,ACTUAL,2,"2024/01/10 05:30:00",SA1,0,1,MEASUREMENT,"2024/01/10 05:49:17"
D,ROOFTOP,ACTUAL,2,"2024/01/10 05:30:00",TAS1,1.176,1,MEASUREMENT,"2024/01/10 05:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/10 05:30:00",TASN,0.779,1,MEASUREMENT,"2024/01/10 05:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/10 05:30:00",TASS,0.4,1,MEASUREMENT,"2024/01/10 05:49:18"
D,ROOFTOP,ACTUAL,2,"2024/01/10 05:30:00",VIC1,13.245,1,MEASUREMENT,"2024/01/10 05:49:18"
C,"END OF REPORT",13
