C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/26,17:30:02,0000000403555572,DEMAND,0000000403555572
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/26 17:00:00",NSW1,1113.796,1,MEASUREMENT,"2023/11/26 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/26 17:00:00",QLD1,818.389,1,MEASUREMENT,"2023/11/26 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/26 17:00:00",QLDC,64.376,1,MEASUREMENT,"2023/11/26 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/26 17:00:00",QLDN,106.102,1,MEASUREMENT,"2023/11/26 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/26 17:00:00",QLDS,647.91,1,MEASUREMENT,"2023/11/26 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/26 17:00:00",SA1,851.699,1,MEASUREMENT,"2023/11/26 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/26 17:00:00",TAS1,40.709,1,MEASUREMENT,"2023/11/26 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/26 17:00:00",TASN,22.507,1,MEASUREMENT,"2023/11/26 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/26 17:00:00",TASS,18.216,1,MEASUREMENT,"2023/11/26 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/26 17:00:00",VIC1,665.11,1,MEASUREMENT,"2023/11/26 17:19:13"
C,"END OF REPORT",13
