C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/15,15:30:02,0000000382814715,DEMAND,0000000382814715
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/15 15:00:00",NSW1,2421.657,1,MEASUREMENT,"2023/03/15 15:19:20"
D,ROOFTOP,ACTUAL,2,"2023/03/15 15:00:00",QLD1,2552.712,1,MEASUREMENT,"2023/03/15 15:19:20"
D,ROOFTOP,ACTUAL,2,"2023/03/15 15:00:00",QLDC,227.347,1,MEASUREMENT,"2023/03/15 15:19:20"
D,ROOFTOP,ACTUAL,2,"2023/03/15 15:00:00",QLDN,447.353,1,MEASUREMENT,"2023/03/15 15:19:20"
D,ROOFTOP,ACTUAL,2,"2023/03/15 15:00:00",QLDS,1878.012,1,MEASUREMENT,"2023/03/15 15:19:20"
D,ROOFTOP,ACTUAL,2,"2023/03/15 15:00:00",SA1,1238.218,1,MEASUREMENT,"2023/03/15 15:19:20"
D,ROOFTOP,ACTUAL,2,"2023/03/15 15:00:00",TAS1,109.278,1,MEASUREMENT,"2023/03/15 15:19:20"
D,ROOFTOP,ACTUAL,2,"2023/03/15 15:00:00",TASN,62.48,1,MEASUREMENT,"2023/03/15 15:19:20"
D,ROOFTOP,ACTUAL,2,"2023/03/15 15:00:00",TASS,46.853,1,MEASUREMENT,"2023/03/15 15:19:20"
D,ROOFTOP,ACTUAL,2,"2023/03/15 15:00:00",VIC1,1688.75,1,MEASUREMENT,"2023/03/15 15:19:20"
C,"END OF REPORT",13
