C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/03/29,09:30:03,0000000383759000,DEMAND,0000000383758999
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/29 09:00:00",NSW1,745.425,0.6,SATELLITE,"2023/03/29 09:20:28"
D,ROOFTOP,ACTUAL,2,"2023/03/29 09:00:00",QLD1,872.725,0.6,SATELLITE,"2023/03/29 09:20:28"
D,ROOFTOP,ACTUAL,2,"2023/03/29 09:00:00",QLDC,179.303,0.6,SATELLITE,"2023/03/29 09:20:28"
D,ROOFTOP,ACTUAL,2,"2023/03/29 09:00:00",QLDN,309.46,0.6,SATELLITE,"2023/03/29 09:20:28"
D,ROOFTOP,ACTUAL,2,"2023/03/29 09:00:00",QLDS,383.962,0.6,SATELLITE,"2023/03/29 09:20:28"
D,ROOFTOP,ACTUAL,2,"2023/03/29 09:00:00",SA1,465.349,0.6,SATELLITE,"2023/03/29 09:20:28"
D,ROOFTOP,ACTUAL,2,"2023/03/29 09:00:00",TAS1,53.509,0.6,SATELLITE,"2023/03/29 09:20:28"
D,ROOFTOP,ACTUAL,2,"2023/03/29 09:00:00",TASN,26.14,0.6,SATELLITE,"2023/03/29 09:20:28"
D,ROOFTOP,ACTUAL,2,"2023/03/29 09:00:00",TASS,27.369,0.6,SATELLITE,"2023/03/29 09:20:28"
D,ROOFTOP,ACTUAL,2,"2023/03/29 09:00:00",VIC1,320.329,0.6,SATELLITE,"2023/03/29 09:20:28"
C,"END OF REPORT",13
