C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/08,06:00:02,0000000407869207,DEMAND,0000000407869206
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/08 05:30:00",NSW1,51.519,0.6,SATELLITE,"2024/01/08 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/08 05:30:00",QLD1,74.286,0.6,SATELLITE,"2024/01/08 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/08 05:30:00",QLDC,4.229,0.6,SATELLITE,"2024/01/08 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/08 05:30:00",QLDN,0.246,0.6,SATELLITE,"2024/01/08 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/08 05:30:00",QLDS,69.811,0.6,SATELLITE,"2024/01/08 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/08 05:30:00",SA1,0.087,0.6,SATELLITE,"2024/01/08 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/08 05:30:00",TAS1,2.277,0.6,SATELLITE,"2024/01/08 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/08 05:30:00",TASN,0.996,0.6,SATELLITE,"2024/01/08 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/08 05:30:00",TASS,1.281,0.6,SATELLITE,"2024/01/08 05:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/08 05:30:00",VIC1,28.323,0.6,SATELLITE,"2024/01/08 05:50:23"
C,"END OF REPORT",13
