C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/06/15,09:00:01,0000000389627181,DEMAND,0000000389627181
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/15 08:30:00",NSW1,685.427,1,MEASUREMENT,"2023/06/15 08:49:19"
D,ROOFTOP,ACTUAL,2,"2023/06/15 08:30:00",QLD1,1063.212,1,MEASUREMENT,"2023/06/15 08:49:19"
D,ROOFTOP,ACTUAL,2,"2023/06/15 08:30:00",QLDC,98.252,1,MEASUREMENT,"2023/06/15 08:49:19"
D,ROOFTOP,ACTUAL,2,"2023/06/15 08:30:00",QLDN,132.632,1,MEASUREMENT,"2023/06/15 08:49:19"
D,ROOFTOP,ACTUAL,2,"2023/06/15 08:30:00",QLDS,832.329,1,MEASUREMENT,"2023/06/15 08:49:19"
D,ROOFTOP,ACTUAL,2,"2023/06/15 08:30:00",SA1,8.491,1,MEASUREMENT,"2023/06/15 08:49:19"
D,ROOFTOP,ACTUAL,2,"2023/06/15 08:30:00",TAS1,6.778,1,MEASUREMENT,"2023/06/15 08:49:19"
D,ROOFTOP,ACTUAL,2,"2023/06/15 08:30:00",TASN,2.218,1,MEASUREMENT,"2023/06/15 08:49:19"
D,ROOFTOP,ACTUAL,2,"2023/06/15 08:30:00",TASS,4.544,1,MEASUREMENT,"2023/06/15 08:49:19"
D,ROOFTOP,ACTUAL,2,"2023/06/15 08:30:00",VIC1,144.69,1,MEASUREMENT,"2023/06/15 08:49:20"
C,"END OF REPORT",13
