C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/29,06:30:01,0000000398363420,DEMAND,0000000398363419
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/29 06:00:00",NSW1,123.962,0.6,SATELLITE,"2023/09/29 06:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/29 06:00:00",QLD1,123.399,0.6,SATELLITE,"2023/09/29 06:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/29 06:00:00",QLDC,11.462,0.6,SATELLITE,"2023/09/29 06:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/29 06:00:00",QLDN,3.766,0.6,SATELLITE,"2023/09/29 06:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/29 06:00:00",QLDS,108.171,0.6,SATELLITE,"2023/09/29 06:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/29 06:00:00",SA1,0,0.6,SATELLITE,"2023/09/29 06:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/29 06:00:00",TAS1,0.809,0.6,SATELLITE,"2023/09/29 06:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/29 06:00:00",TASN,0.616,0.6,SATELLITE,"2023/09/29 06:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/29 06:00:00",TASS,0.194,0.6,SATELLITE,"2023/09/29 06:20:22"
D,ROOFTOP,ACTUAL,2,"2023/09/29 06:00:00",VIC1,11.506,0.6,SATELLITE,"2023/09/29 06:20:22"
C,"END OF REPORT",13
