C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/25,13:30:02,0000000395487686,DEMAND,0000000395487686
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/25 13:00:00",NSW1,3360.666,0.7,MEASUREMENT,"2023/08/25 13:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/25 13:00:00",QLD1,2795.843,1,MEASUREMENT,"2023/08/25 13:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/25 13:00:00",QLDC,273.587,1,MEASUREMENT,"2023/08/25 13:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/25 13:00:00",QLDN,525.786,0.7,MEASUREMENT,"2023/08/25 13:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/25 13:00:00",QLDS,1996.469,1,MEASUREMENT,"2023/08/25 13:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/25 13:00:00",SA1,1141.673,0.7,MEASUREMENT,"2023/08/25 13:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/25 13:00:00",TAS1,134.213,1,MEASUREMENT,"2023/08/25 13:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/25 13:00:00",TASN,74.242,1,MEASUREMENT,"2023/08/25 13:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/25 13:00:00",TASS,60.014,1,MEASUREMENT,"2023/08/25 13:19:09"
D,ROOFTOP,ACTUAL,2,"2023/08/25 13:00:00",VIC1,2166.79,1,MEASUREMENT,"2023/08/25 13:19:09"
C,"END OF REPORT",13
