C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/26,14:30:03,0000000388085587,DEMAND,0000000388085587
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/26 14:00:00",NSW1,1229.439,1,MEASUREMENT,"2023/05/26 14:19:17"
D,ROOFTOP,ACTUAL,2,"2023/05/26 14:00:00",QLD1,2222.097,1,MEASUREMENT,"2023/05/26 14:19:18"
D,ROOFTOP,ACTUAL,2,"2023/05/26 14:00:00",QLDC,199.285,1,MEASUREMENT,"2023/05/26 14:19:18"
D,ROOFTOP,ACTUAL,2,"2023/05/26 14:00:00",QLDN,420.475,1,MEASUREMENT,"2023/05/26 14:19:18"
D,ROOFTOP,ACTUAL,2,"2023/05/26 14:00:00",QLDS,1602.338,1,MEASUREMENT,"2023/05/26 14:19:18"
D,ROOFTOP,ACTUAL,2,"2023/05/26 14:00:00",SA1,684.729,1,MEASUREMENT,"2023/05/26 14:19:18"
D,ROOFTOP,ACTUAL,2,"2023/05/26 14:00:00",TAS1,77.363,1,MEASUREMENT,"2023/05/26 14:19:18"
D,ROOFTOP,ACTUAL,2,"2023/05/26 14:00:00",TASN,45.837,1,MEASUREMENT,"2023/05/26 14:19:18"
D,ROOFTOP,ACTUAL,2,"2023/05/26 14:00:00",TASS,31.585,1,MEASUREMENT,"2023/05/26 14:19:18"
D,ROOFTOP,ACTUAL,2,"2023/05/26 14:00:00",VIC1,861.439,1,MEASUREMENT,"2023/05/26 14:19:18"
C,"END OF REPORT",13
