C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/06/24,11:30:01,0000000390347423,DEMAND,0000000390347422
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/24 11:00:00",NSW1,2061.933,0.6,SATELLITE,"2023/06/24 11:20:20"
D,ROOFTOP,ACTUAL,2,"2023/06/24 11:00:00",QLD1,2393.365,0.6,SATELLITE,"2023/06/24 11:20:20"
D,ROOFTOP,ACTUAL,2,"2023/06/24 11:00:00",QLDC,236.272,0.6,SATELLITE,"2023/06/24 11:20:20"
D,ROOFTOP,ACTUAL,2,"2023/06/24 11:00:00",QLDN,365.505,0.6,SATELLITE,"2023/06/24 11:20:20"
D,ROOFTOP,ACTUAL,2,"2023/06/24 11:00:00",QLDS,1791.588,0.6,SATELLITE,"2023/06/24 11:20:20"
D,ROOFTOP,ACTUAL,2,"2023/06/24 11:00:00",SA1,618.444,0.6,SATELLITE,"2023/06/24 11:20:20"
D,ROOFTOP,ACTUAL,2,"2023/06/24 11:00:00",TAS1,46.28,0.6,SATELLITE,"2023/06/24 11:20:20"
D,ROOFTOP,ACTUAL,2,"2023/06/24 11:00:00",TASN,23.744,0.6,SATELLITE,"2023/06/24 11:20:20"
D,ROOFTOP,ACTUAL,2,"2023/06/24 11:00:00",TASS,22.537,0.6,SATELLITE,"2023/06/24 11:20:20"
D,ROOFTOP,ACTUAL,2,"2023/06/24 11:00:00",VIC1,955.835,0.6,SATELLITE,"2023/06/24 11:20:20"
C,"END OF REPORT",13
