C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/18,07:00:02,0000000383006091,DEMAND,0000000383006091
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/18 06:30:00",NSW1,64.459,1,MEASUREMENT,"2023/03/18 06:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/18 06:30:00",QLD1,95.121,1,MEASUREMENT,"2023/03/18 06:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/18 06:30:00",QLDC,6.198,1,MEASUREMENT,"2023/03/18 06:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/18 06:30:00",QLDN,1.581,1,MEASUREMENT,"2023/03/18 06:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/18 06:30:00",QLDS,87.343,1,MEASUREMENT,"2023/03/18 06:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/18 06:30:00",SA1,0,1,MEASUREMENT,"2023/03/18 06:49:23"
D,ROOFTOP,ACTUAL,2,"2023/03/18 06:30:00",TAS1,0.282,1,MEASUREMENT,"2023/03/18 06:49:24"
D,ROOFTOP,ACTUAL,2,"2023/03/18 06:30:00",TASN,0.107,1,MEASUREMENT,"2023/03/18 06:49:24"
D,ROOFTOP,ACTUAL,2,"2023/03/18 06:30:00",TASS,0.175,1,MEASUREMENT,"2023/03/18 06:49:24"
D,ROOFTOP,ACTUAL,2,"2023/03/18 06:30:00",VIC1,2.754,1,MEASUREMENT,"2023/03/18 06:49:24"
C,"END OF REPORT",13
